37.7067349,-122.4187686
37.33274979999999,-121.9012372
37.7879938,-122.4074374
37.808243,-122.415806
37.7840944,-122.4062797
37.8079974,-122.2700635
37.800856,-122.398635
37.4274745,-122.169719
37.72189700000001,-122.4782094
37.8795896,-122.2689645
37.3958644,-121.9724249
37.72569769999999,-122.451108
37.7883154,-122.4104716
37.79152910000001,-122.4095767
37.79512319999999,-122.4043416
37.7920076,-122.4134418
37.77362420000001,-122.4216426
37.77848519999999,-122.5139633
37.86911300000001,-122.2684938
37.794372,-122.395843
37.8013674,-122.4586541
37.7515946,-122.2005458
37.8067965,-122.4321689
37.7597727,-122.427063
37.7802114,-122.4162616
37.7986877,-122.2641246
37.8058687,-122.4229134
37.79150449999999,-122.4120312
37.8028587,-122.4491499
37.7791635,-122.4158558
37.7976136,-122.406612
37.427153,-122.0807038
37.7691251,-122.4151401
37.78913,-122.40725
37.761992,-122.4347359
37.7694208,-122.4862138
37.85906170000001,-122.242062
37.7726482,-122.3025322
37.7950111,-122.3978696
37.78718540000001,-122.4074461
38.1388521,-122.2338222
37.7749295,-122.4194155
37.6213129,-122.3789554
37.3183318,-121.9510491
37.8199286,-122.4782551
37.7924035,-122.410343
37.7329571,-122.5029551
37.89536890000001,-122.5780709
37.7852279,-122.404389
37.7879522,-122.4019622
37.7785951,-122.3892698
37.785628,-122.410385
37.7844661,-122.5008419
37.76986459999999,-122.4660947
37.8023949,-122.4058222
37.783926,-122.433072
37.7819923,-122.4047607
37.787802,-122.408812
37.7947643,-122.4005225
37.7868661,-122.4112569
37.7842717,-122.4031586
37.7067349,-122.4187686
37.33274979999999,-121.9012372
37.7879938,-122.4074374
37.808243,-122.415806
37.7840944,-122.4062797
37.3343778,-121.8950754
37.8079974,-122.2700635
37.800856,-122.398635
37.4274745,-122.169719
37.72189700000001,-122.4782094
37.8795896,-122.2689645
37.3958644,-121.9724249
37.72569769999999,-122.451108
37.7883154,-122.4104716
37.79152910000001,-122.4095767
37.79512319999999,-122.4043416
37.7920076,-122.4134418
37.77362420000001,-122.4216426
37.77848519999999,-122.5139633
37.86911300000001,-122.2684938
37.794372,-122.395843
37.8013674,-122.4586541
37.41550540000001,-121.8974464
37.3309011,-121.8876456
37.7515946,-122.2005458
37.8067965,-122.4321689
37.7597727,-122.427063
37.7802114,-122.4162616
37.3351874,-121.8810715
37.7986877,-122.2641246
37.8058687,-122.4229134
37.79150449999999,-122.4120312
37.8028587,-122.4491499
37.7791635,-122.4158558
37.7976136,-122.406612
37.427153,-122.0807038
37.7691251,-122.4151401
37.78913,-122.40725
37.33297,-121.889196
37.761992,-122.4347359
